observation_id,source,dataset,cycle,geography,source_poll_id,source_question_id,population,reported_n,reported_n_basis,estimate_basis,survey_n,estimate_n,basis_review_status,basis_evidence,basis_notes,selection_status,source_quality_flags,population_n,question_construct,availability_status,documented_release_date,availability_evidence,availability_notes,archive_created_date,n_conflict_values,metadata_version
538:senate:133,538,senate,2014,AK,33711,40894,unknown,706.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:134,538,senate,2014,AK,33751,40937,unknown,700.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:135,538,senate,2014,AK,33780,125179,unknown,403.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:136,538,senate,2014,AK,33771,40957,unknown,700.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:137,538,senate,2014,AK,33810,40998,unknown,561.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:138,538,senate,2014,AK,34435,127063,unknown,330.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:139,538,senate,2014,AK,34411,42119,unknown,500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:140,538,senate,2014,AK,34321,42142,unknown,887.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:141,538,senate,2014,AK,34324,125176,unknown,1052.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:142,538,senate,2014,WY,32932,39528,unknown,264.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:143,538,senate,2014,WY,33789,40975,unknown,258.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:144,538,senate,2014,NC,33073,39679,unknown,802.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:145,538,senate,2014,NC,33063,39669,unknown,629.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:146,538,senate,2014,NC,33054,39659,unknown,490.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:147,538,senate,2014,NC,33059,39664,unknown,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:148,538,senate,2014,NC,33034,39639,unknown,1266.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:149,538,senate,2014,NC,33021,39624,unknown,605.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:150,538,senate,2014,NC,34475,42222,unknown,600.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:151,538,senate,2014,NC,33012,39615,unknown,410.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:152,538,senate,2014,NC,32995,39598,unknown,860.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:153,538,senate,2014,NC,32987,39588,unknown,595.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:154,538,senate,2014,NC,32980,39581,unknown,600.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:155,538,senate,2014,NC,32929,39525,unknown,665.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:156,538,senate,2014,NC,32946,39544,unknown,2002.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:157,538,senate,2014,NC,73012,136942,unknown,679.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:158,538,senate,2014,NC,33697,40880,unknown,970.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:159,538,senate,2014,NC,33696,40879,unknown,500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:160,538,senate,2014,NC,33699,40882,unknown,600.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:161,538,senate,2014,NC,33717,40901,unknown,584.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:162,538,senate,2014,NC,33747,40932,unknown,554.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:163,538,senate,2014,NC,33808,40995,unknown,1022.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:164,538,senate,2014,NC,33754,40940,unknown,780.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:165,538,senate,2014,NC,33778,40964,unknown,600.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:166,538,senate,2014,NC,33801,40987,unknown,568.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:167,538,senate,2014,NC,33828,41017,unknown,756.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:168,538,senate,2014,NC,33795,40981,unknown,1910.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:169,538,senate,2014,NC,34425,42143,unknown,687.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:170,538,senate,2014,NC,34440,42177,unknown,802.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:171,538,senate,2014,NC,34404,42102,unknown,432.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:172,538,senate,2014,NC,34433,42161,unknown,615.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:173,538,senate,2014,NC,34437,42170,unknown,600.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:174,538,senate,2014,NC,34406,42104,unknown,982.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:175,538,senate,2014,NC,34442,42184,unknown,657.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:176,538,senate,2014,NC,34514,42274,unknown,1006.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:177,538,senate,2014,NC,34416,42131,unknown,600.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:178,538,senate,2014,NC,34412,42120,unknown,511.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:179,538,senate,2014,NC,34414,42123,unknown,909.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:180,538,senate,2014,NC,34402,42100,unknown,559.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:181,538,senate,2014,NC,34479,42230,unknown,738.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:182,538,senate,2014,NC,34405,42103,unknown,1727.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:183,538,senate,2014,NC,34421,42136,unknown,1333.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:184,538,senate,2014,KY,33066,39672,unknown,800.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:185,538,senate,2014,KY,33067,39673,unknown,742.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:186,538,senate,2014,KY,33039,39644,unknown,944.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:187,538,senate,2014,KY,72988,136911,unknown,679.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:188,538,senate,2014,KY,33025,39630,unknown,839.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:189,538,senate,2014,KY,34490,42243,unknown,2282.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:190,538,senate,2014,KY,32981,39582,unknown,1800.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:191,538,senate,2014,KY,32954,39553,unknown,1689.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:192,538,senate,2014,KY,33681,40864,unknown,632.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:193,538,senate,2014,KY,33704,40887,unknown,706.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:194,538,senate,2014,KY,33755,40941,unknown,1020.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:195,538,senate,2014,KY,33743,40927,unknown,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:196,538,senate,2014,KY,33775,40961,unknown,655.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:197,538,senate,2014,KY,33840,41029,unknown,559.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:198,538,senate,2014,KY,33774,40960,unknown,815.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:199,538,senate,2014,KY,33807,40994,unknown,1502.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:200,538,senate,2014,KY,34441,42179,unknown,600.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:201,538,senate,2014,KY,34444,42188,unknown,597.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:202,538,senate,2014,KY,34422,42138,unknown,556.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
538:senate:203,538,senate,2014,KY,34407,125180,unknown,1503.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,historical_population_and_publication_date_unavailable,,unknown,not_reviewed,,,,,,basis-availability-v1
